Datetime,String,String,String,String,Datetime,Datetime
13Jan2020,Y4 000970 ,GDL,SMF,XAVOZ,13Jan2020 02:33,13Jan2020 06:54
13Jan2020,Y4 000971 ,SMF,GDL,XAVOZ,13Jan2020 07:49,13Jan2020 11:38
13Jan2020,Y4 000974 ,GDL,PHX,XAVLC,13Jan2020 20:07,13Jan2020 23:04
13Jan2020,Y4 000986 ,GDL,DEN,XAVLK,13Jan2020 13:18,13Jan2020 17:00
13Jan2020,Y4 000987 ,DEN,GDL,XAVLK,13Jan2020 18:40,13Jan2020 22:20
13Jan2020,Y4 000988 ,GDL,LAX,N526VL,13Jan2020 16:17,13Jan2020 19:27
13Jan2020,Y4 000989 ,LAX,GDL,N530VL,13Jan2020 07:15,13Jan2020 10:28
13Jan2020,Y4 000990 ,MLM,OAK,XAVLN,13Jan2020 16:35,13Jan2020 21:15
13Jan2020,Y4 000991 ,OAK,MLM,XAVLN,13Jan2020 22:30,14Jan2020 02:30
13Jan2020,Y4 000992 ,BJX,OAK,N524VL,13Jan2020 15:42,13Jan2020 20:15
13Jan2020,Y4 000993 ,OAK,BJX,N524VL,13Jan2020 21:30,14Jan2020 01:38
13Jan2020,Y4 000998 ,GDL,RNO,XAVLR,13Jan2020 15:12,13Jan2020 19:40
13Jan2020,Y4 000999 ,RNO,GDL,XAVLR,13Jan2020 21:20,14Jan2020 01:14
13Jan2020,Y4 005423 ,GDL,TIJ,N543VL,13Jan2020 05:55,13Jan2020 09:08
13Jan2020,Y4 005424 ,TIJ,GDL,N543VL,13Jan2020 09:48,13Jan2020 12:40
13Jan2020,Y4 005598 ,GDL,HMO,XAVLT,13Jan2020 21:00,13Jan2020 23:15
13Jan2020,Y4 005599 ,HMO,GDL,XAVLT,13Jan2020 23:55,14Jan2020 02:01
13Jan2020,Y4 005624 ,GDL,MXL,XAVLT,13Jan2020 14:00,13Jan2020 17:00
13Jan2020,Y4 005625 ,MXL,GDL,XAVLT,13Jan2020 17:35,13Jan2020 20:20
13Jan2020,Y4 005743 ,GDL,MEX,N539VL,13Jan2020 12:26,13Jan2020 13:57
13Jan2020,Y4 005948 ,ZCL,MDW,XAVRJ,13Jan2020 19:48,13Jan2020 23:28
13Jan2020,Y4 005949 ,MDW,ZCL,XAVRJ,13Jan2020 14:40,13Jan2020 18:58
13Jan2020,Y4 005982 ,MEX,DEN,XAVLB,13Jan2020 14:47,13Jan2020 18:45
13Jan2020,Y4 005983 ,DEN,MEX,XAVLB,13Jan2020 20:25,14Jan2020 00:16
14Jan2020,Q6 004050 ,SJO,MEX,N512VL,14Jan2020 12:00,14Jan2020 15:17
14Jan2020,Q6 004051 ,MEX,SJO,N512VL,14Jan2020 16:07,14Jan2020 19:09
14Jan2020,Q6 004068 ,GUA,MEX,N512VL,14Jan2020 22:25,15Jan2020 00:49
14Jan2020,Q6 004068 ,SJO,GUA,N512VL,14Jan2020 19:54,14Jan2020 21:40
14Jan2020,Q6 004069 ,GUA,SJO,N512VL,14Jan2020 04:27,14Jan2020 06:03
14Jan2020,Q6 004069 ,MEX,GUA,N512VL,14Jan2020 01:39,14Jan2020 03:42
14Jan2020,Q6 004083 ,IAD,SAL,N504VL,14Jan2020 09:52,14Jan2020 14:25
14Jan2020,Q6 004083 ,SAL,SJO,N501VL,14Jan2020 15:45,14Jan2020 17:05
14Jan2020,Q6 004084 ,SJO,SAL,N501VL,14Jan2020 20:00,14Jan2020 21:31
14Jan2020,Q6 004090 ,SAL,LAX,N504VL,14Jan2020 22:45,15Jan2020 04:15
14Jan2020,Q6 004091 ,LAX,SAL,N501VL,14Jan2020 08:38,14Jan2020 13:45
14Jan2020,Q6 004092 ,GUA,LAX,N501VL,14Jan2020 01:19,14Jan2020 06:48
14Jan2020,Y4 000110 ,PBC,CUN,N508VL,14Jan2020 14:19,14Jan2020 16:26
14Jan2020,Y4 000111 ,CUN,PBC,N508VL,14Jan2020 11:30,14Jan2020 13:43
14Jan2020,Y4 000112 ,QRO,CUN,N508VL,14Jan2020 20:09,14Jan2020 22:30
14Jan2020,Y4 000113 ,CUN,QRO,N508VL,14Jan2020 17:02,14Jan2020 19:37
14Jan2020,Y4 000116 ,CUU,CUN,N522VL,14Jan2020 21:55,15Jan2020 00:57
14Jan2020,Y4 000117 ,CUN,CUU,N522VL,14Jan2020 17:36,14Jan2020 21:10
14Jan2020,Y4 000122 ,SLP,CUN,XAVLM,14Jan2020 18:01,14Jan2020 20:21
14Jan2020,Y4 000123 ,CUN,SLP,XAVLM,14Jan2020 14:55,14Jan2020 17:28
14Jan2020,Y4 000124 ,AGU,CUN,XAVOM,14Jan2020 21:46,15Jan2020 00:17
14Jan2020,Y4 000127 ,OAX,MTY,N520VL,14Jan2020 01:07,14Jan2020 03:04
14Jan2020,Y4 000128 ,MTY,SJD,XAVOI,14Jan2020 22:37,15Jan2020 00:45
14Jan2020,Y4 000140 ,PBC,CUN,XAVLM,14Jan2020 23:45,15Jan2020 01:52
14Jan2020,Y4 000141 ,CUN,PBC,XAVLM,14Jan2020 20:56,14Jan2020 23:09
14Jan2020,Y4 000142 ,GDL,TAP,N519VL,14Jan2020 18:51,14Jan2020 21:07
14Jan2020,Y4 000143 ,TAP,GDL,N519VL,14Jan2020 21:42,15Jan2020 00:00
14Jan2020,Y4 000144 ,GDL,ACA,XAVLE,14Jan2020 16:08,14Jan2020 17:28
14Jan2020,Y4 000145 ,ACA,GDL,XAVLE,14Jan2020 18:04,14Jan2020 19:20
14Jan2020,Y4 000158 ,GDL,OAX,N538VL,14Jan2020 13:43,14Jan2020 15:22
14Jan2020,Y4 000173 ,CEN,MEX,XAVLF,14Jan2020 01:54,14Jan2020 04:17
14Jan2020,Y4 000174 ,MEX,SLP,N526VL,14Jan2020 22:45,14Jan2020 23:56
14Jan2020,Y4 000178 ,MEX,MTY,XAVOI,14Jan2020 03:09,14Jan2020 04:52
14Jan2020,Y4 000179 ,MTY,MEX,XAVOI,14Jan2020 00:46,14Jan2020 02:28
14Jan2020,Y4 000180 ,MEX,MTY,N520VL,14Jan2020 12:55,14Jan2020 14:38
14Jan2020,Y4 000181 ,MTY,MEX,XAVOI,14Jan2020 11:46,14Jan2020 13:28
14Jan2020,Y4 000182 ,MEX,MTY,XAVOI,14Jan2020 14:20,14Jan2020 16:03
14Jan2020,Y4 000183 ,MTY,MEX,N520VL,14Jan2020 15:08,14Jan2020 16:50
14Jan2020,Y4 000184 ,MEX,MTY,N506VL,14Jan2020 02:37,14Jan2020 04:20
14Jan2020,Y4 000185 ,MTY,MEX,N520VL,14Jan2020 04:50,14Jan2020 06:32
14Jan2020,Y4 000186 ,MEX,MTY,N520VL,14Jan2020 21:12,14Jan2020 22:55
14Jan2020,Y4 000187 ,MTY,MEX,N520VL,14Jan2020 23:25,15Jan2020 01:07
14Jan2020,Y4 000190 ,MTY,CUN,N506VL,14Jan2020 11:58,14Jan2020 14:18
14Jan2020,Y4 000191 ,CUN,MTY,XAVOI,14Jan2020 19:28,14Jan2020 22:04
14Jan2020,Y4 000210 ,GUA,CUN,XAVLD,14Jan2020 20:22,14Jan2020 22:12
14Jan2020,Y4 000211 ,CUN,GUA,XAVLD,14Jan2020 17:48,14Jan2020 19:29
14Jan2020,Y4 000212 ,MTY,CUN,XAVLD,14Jan2020 14:32,14Jan2020 16:52
14Jan2020,Y4 000213 ,CUN,MTY,XAVLD,14Jan2020 23:02,15Jan2020 01:38
14Jan2020,Y4 000214 ,GUA,CUN,N513VL,14Jan2020 00:44,14Jan2020 02:34
14Jan2020,Y4 000226 ,MTY,CUN,XAVOI,14Jan2020 16:33,14Jan2020 18:53
14Jan2020,Y4 000228 ,MTY,CUN,N506VL,14Jan2020 18:21,14Jan2020 20:41
14Jan2020,Y4 000229 ,CUN,MTY,N506VL,14Jan2020 21:25,15Jan2020 00:01
14Jan2020,Y4 000231 ,CUN,MTY,N506VL,14Jan2020 14:48,14Jan2020 17:24
14Jan2020,Y4 000240 ,GDL,CJS,XAVOZ,14Jan2020 23:11,15Jan2020 01:33
14Jan2020,Y4 000241 ,CJS,GDL,XAVLQ,14Jan2020 02:04,14Jan2020 04:18
14Jan2020,Y4 000244 ,BJX,FAT,N527VL,14Jan2020 05:49,14Jan2020 09:55
14Jan2020,Y4 000245 ,FAT,BJX,N527VL,14Jan2020 11:05,14Jan2020 14:34
14Jan2020,Y4 000251 ,CJS,BJX,N527VL,14Jan2020 01:07,14Jan2020 03:15
14Jan2020,Y4 000259 ,HMO,MID,N514VL,14Jan2020 01:19,14Jan2020 04:36
14Jan2020,Y4 000262 ,CUL,CJS,XAVLX,14Jan2020 00:52,14Jan2020 02:26
14Jan2020,Y4 000263 ,CJS,CUL,XAVLX,14Jan2020 02:56,14Jan2020 04:29
14Jan2020,Y4 000268 ,TIJ,LTO,N505VL,14Jan2020 18:21,14Jan2020 20:03
14Jan2020,Y4 000269 ,LTO,TIJ,N505VL,14Jan2020 20:35,14Jan2020 22:22
14Jan2020,Y4 000278 ,MEX,CJS,N526VL,14Jan2020 16:30,14Jan2020 19:17
14Jan2020,Y4 000279 ,CJS,MEX,N526VL,14Jan2020 19:49,14Jan2020 22:10
14Jan2020,Y4 000283 ,QRO,CUU,XAVLK,14Jan2020 14:47,14Jan2020 16:47
14Jan2020,Y4 000299 ,DFW,DGO,N523VL,14Jan2020 02:21,14Jan2020 04:49
14Jan2020,Y4 000301 ,DGO,GDL,N523VL,14Jan2020 05:37,14Jan2020 06:47
14Jan2020,Y4 000314 ,GDL,DGO,XAVLQ,14Jan2020 11:45,14Jan2020 13:00
14Jan2020,Y4 000350 ,GDL,QRO,XAVLK,14Jan2020 13:01,14Jan2020 14:05
14Jan2020,Y4 000398 ,TIJ,BJX,N505VL,14Jan2020 23:00,15Jan2020 01:55
14Jan2020,Y4 000400 ,TIJ,BJX,XAVRF,14Jan2020 10:01,14Jan2020 12:56
14Jan2020,Y4 000401 ,BJX,TIJ,XAVRF,14Jan2020 13:42,14Jan2020 16:59
14Jan2020,Y4 000402 ,TIJ,BJX,N536VL,14Jan2020 16:03,14Jan2020 18:58
14Jan2020,Y4 000403 ,BJX,TIJ,XAVLE,14Jan2020 05:17,14Jan2020 08:34
14Jan2020,Y4 000404 ,TIJ,BJX,XAVLE,14Jan2020 01:42,14Jan2020 04:37
14Jan2020,Y4 000405 ,BJX,TIJ,N536VL,14Jan2020 12:05,14Jan2020 15:22
14Jan2020,Y4 000406 ,TIJ,CEN,N533VL,14Jan2020 02:19,14Jan2020 03:53
14Jan2020,Y4 000407 ,CEN,TIJ,N533VL,14Jan2020 04:28,14Jan2020 06:14
14Jan2020,Y4 000408 ,TIJ,BJX,N536VL,14Jan2020 08:20,14Jan2020 11:15
14Jan2020,Y4 000409 ,BJX,TIJ,N536VL,14Jan2020 02:07,14Jan2020 05:24
14Jan2020,Y4 000410 ,TIJ,CUL,XAVRA,14Jan2020 16:09,14Jan2020 18:12
14Jan2020,Y4 000411 ,CUL,TIJ,N535VL,14Jan2020 17:41,14Jan2020 19:59
14Jan2020,Y4 000412 ,TIJ,CUL,N535VL,14Jan2020 20:43,14Jan2020 22:46
14Jan2020,Y4 000413 ,CUL,TIJ,XAVLX,14Jan2020 13:11,14Jan2020 15:29
14Jan2020,Y4 000414 ,TIJ,CUL,N519VL,14Jan2020 01:30,14Jan2020 03:33
14Jan2020,Y4 000415 ,CUL,TIJ,N519VL,14Jan2020 04:03,14Jan2020 06:21
14Jan2020,Y4 000417 ,CUL,TIJ,N535VL,14Jan2020 23:44,15Jan2020 02:02
14Jan2020,Y4 000418 ,TIJ,CUL,N535VL,14Jan2020 02:46,14Jan2020 04:49
14Jan2020,Y4 000419 ,CUL,TIJ,XAVLT,14Jan2020 05:12,14Jan2020 07:30
14Jan2020,Y4 000420 ,TIJ,GDL,XAVLY,14Jan2020 03:44,14Jan2020 06:36
14Jan2020,Y4 000422 ,TIJ,GDL,XAVRF,14Jan2020 17:39,14Jan2020 20:31
14Jan2020,Y4 000423 ,GDL,TIJ,XAVRF,14Jan2020 21:17,15Jan2020 00:30
14Jan2020,Y4 000424 ,TIJ,GDL,XAVLW,14Jan2020 01:10,14Jan2020 04:02
14Jan2020,Y4 000426 ,TIJ,GDL,N543VL,14Jan2020 15:30,14Jan2020 18:22
14Jan2020,Y4 000427 ,GDL,TIJ,XAVLW,14Jan2020 14:36,14Jan2020 17:49
14Jan2020,Y4 000428 ,TIJ,GDL,XAVLT,14Jan2020 08:50,14Jan2020 11:42
14Jan2020,Y4 000429 ,GDL,TIJ,XAVLW,14Jan2020 05:00,14Jan2020 08:13
14Jan2020,Y4 000430 ,TIJ,GDL,N519VL,14Jan2020 14:41,14Jan2020 17:33
14Jan2020,Y4 000431 ,GDL,TIJ,XAVLC,14Jan2020 04:20,14Jan2020 07:33
14Jan2020,Y4 000432 ,TIJ,GDL,XAVLW,14Jan2020 10:58,14Jan2020 13:50
14Jan2020,Y4 000433 ,GDL,TIJ,XAVLB,14Jan2020 04:00,14Jan2020 07:13
14Jan2020,Y4 000434 ,TIJ,GDL,XAVLL,14Jan2020 00:16,14Jan2020 03:08
14Jan2020,Y4 000435 ,GDL,TIJ,N543VL,14Jan2020 11:11,14Jan2020 14:24
14Jan2020,Y4 000437 ,GDL,TIJ,XAVLY,14Jan2020 17:19,14Jan2020 20:32
14Jan2020,Y4 000440 ,TIJ,MLM,XAVRA,14Jan2020 07:52,14Jan2020 10:55
14Jan2020,Y4 000441 ,MLM,TIJ,XAVRA,14Jan2020 12:00,14Jan2020 15:26
14Jan2020,Y4 000442 ,TIJ,MLM,XAVLS,14Jan2020 19:48,14Jan2020 22:51
14Jan2020,Y4 000443 ,MLM,TIJ,XAVLS,14Jan2020 23:30,15Jan2020 02:56
14Jan2020,Y4 000444 ,TIJ,MLM,XAVRI,14Jan2020 13:41,14Jan2020 16:44
14Jan2020,Y4 000445 ,MLM,TIJ,XAVRI,14Jan2020 17:24,14Jan2020 20:50
14Jan2020,Y4 000449 ,MID,TIJ,N505VL,14Jan2020 12:00,14Jan2020 16:48
14Jan2020,Y4 000450 ,TIJ,SJD,XAVLW,14Jan2020 18:29,14Jan2020 20:39
14Jan2020,Y4 000451 ,SJD,TIJ,XAVLW,14Jan2020 21:14,14Jan2020 23:31
14Jan2020,Y4 000454 ,TIJ,DGO,N533VL,14Jan2020 10:20,14Jan2020 12:43
14Jan2020,Y4 000455 ,DGO,TIJ,N533VL,14Jan2020 13:13,14Jan2020 15:57
14Jan2020,Y4 000456 ,TIJ,TRC,N533VL,14Jan2020 23:55,15Jan2020 02:17
14Jan2020,Y4 000458 ,TIJ,DGO,N544VL,14Jan2020 00:50,14Jan2020 03:13
14Jan2020,Y4 000459 ,DGO,TIJ,N544VL,14Jan2020 03:48,14Jan2020 06:32
14Jan2020,Y4 000460 ,TIJ,PBC,XAVLB,14Jan2020 17:10,14Jan2020 20:38
14Jan2020,Y4 000461 ,PBC,TIJ,XAVLB,14Jan2020 21:08,15Jan2020 01:00
14Jan2020,Y4 000464 ,TIJ,PBC,XAVRD,14Jan2020 13:00,14Jan2020 16:28
14Jan2020,Y4 000465 ,PBC,TIJ,XAVRD,14Jan2020 17:01,14Jan2020 20:53
14Jan2020,Y4 000469 ,CUN,TIJ,N510VL,14Jan2020 02:52,14Jan2020 08:08
14Jan2020,Y4 000472 ,TIJ,CUU,XAVRF,14Jan2020 01:00,14Jan2020 02:55
14Jan2020,Y4 000473 ,CUU,TIJ,XAVRF,14Jan2020 03:32,14Jan2020 05:44
14Jan2020,Y4 000474 ,TIJ,SLP,XAVLC,14Jan2020 22:39,15Jan2020 01:26
14Jan2020,Y4 000477 ,CJS,TIJ,XAVRA,14Jan2020 02:21,14Jan2020 04:31
14Jan2020,Y4 000480 ,TIJ,CJS,XAVOM,14Jan2020 13:20,14Jan2020 15:12
14Jan2020,Y4 000481 ,CJS,TIJ,XAVOM,14Jan2020 15:42,14Jan2020 17:52
14Jan2020,Y4 000484 ,TIJ,CEN,XAVRD,14Jan2020 21:37,14Jan2020 23:11
14Jan2020,Y4 000485 ,CEN,TIJ,XAVRD,14Jan2020 23:47,15Jan2020 01:33
14Jan2020,Y4 000488 ,TIJ,GDL,XAVLX,14Jan2020 16:59,14Jan2020 19:51
14Jan2020,Y4 000489 ,GDL,TIJ,XAVLX,14Jan2020 20:21,14Jan2020 23:34
14Jan2020,Y4 000490 ,TIJ,AGU,N510VL,14Jan2020 08:55,14Jan2020 11:41
14Jan2020,Y4 000491 ,AGU,TIJ,N510VL,14Jan2020 12:11,14Jan2020 15:15
14Jan2020,Y4 000492 ,TIJ,AGU,XAVRD,14Jan2020 00:10,14Jan2020 02:56
14Jan2020,Y4 000493 ,AGU,TIJ,XAVRD,14Jan2020 03:26,14Jan2020 06:30
14Jan2020,Y4 000494 ,TIJ,AGU,XAVOM,14Jan2020 18:22,14Jan2020 21:08
14Jan2020,Y4 000500 ,TIJ,HMO,XAVLB,14Jan2020 13:16,14Jan2020 14:40
14Jan2020,Y4 000501 ,HMO,TIJ,XAVLB,14Jan2020 15:10,14Jan2020 16:40
14Jan2020,Y4 000502 ,TIJ,HMO,XAVRI,14Jan2020 03:34,14Jan2020 04:58
14Jan2020,Y4 000503 ,HMO,TIJ,XAVRI,14Jan2020 05:46,14Jan2020 07:16
14Jan2020,Y4 000510 ,TIJ,MTY,XAVLE,14Jan2020 10:15,14Jan2020 13:00
14Jan2020,Y4 000511 ,MTY,TIJ,XAVOM,14Jan2020 02:12,14Jan2020 05:19
14Jan2020,Y4 000512 ,TIJ,MTY,N510VL,14Jan2020 15:56,14Jan2020 18:41
14Jan2020,Y4 000513 ,MTY,TIJ,N510VL,14Jan2020 19:36,14Jan2020 22:43
14Jan2020,Y4 000530 ,TIJ,ACA,XAVLH,14Jan2020 08:30,14Jan2020 12:00
14Jan2020,Y4 000531 ,ACA,TIJ,XAVLH,14Jan2020 12:35,14Jan2020 16:29
14Jan2020,Y4 000540 ,TIJ,OAX,N544VL,14Jan2020 09:30,14Jan2020 13:13
14Jan2020,Y4 000541 ,OAX,TIJ,N544VL,14Jan2020 14:00,14Jan2020 18:09
14Jan2020,Y4 000542 ,TIJ,OAX,XAVRI,14Jan2020 21:20,15Jan2020 01:03
14Jan2020,Y4 000551 ,PVR,TIJ,XAVLH,14Jan2020 00:27,14Jan2020 03:22
14Jan2020,Y4 000560 ,TIJ,LMM,N544VL,14Jan2020 18:48,14Jan2020 20:40
14Jan2020,Y4 000561 ,LMM,TIJ,N544VL,14Jan2020 21:21,14Jan2020 23:22
14Jan2020,Y4 000580 ,TIJ,LAP,N510VL,14Jan2020 23:23,15Jan2020 01:19
14Jan2020,Y4 000581 ,LAP,TIJ,XAVLS,14Jan2020 01:54,14Jan2020 04:00
14Jan2020,Y4 000590 ,TIJ,MZT,XAVLC,14Jan2020 16:27,14Jan2020 18:46
14Jan2020,Y4 000591 ,MZT,TIJ,XAVLC,14Jan2020 19:16,14Jan2020 21:49
14Jan2020,Y4 000596 ,GDL,MID,N514VL,14Jan2020 21:57,15Jan2020 00:19
14Jan2020,Y4 000597 ,MID,GDL,N514VL,14Jan2020 18:52,14Jan2020 21:27
14Jan2020,Y4 000598 ,GDL,HMO,N530VL,14Jan2020 17:45,14Jan2020 20:00
14Jan2020,Y4 000599 ,HMO,GDL,N530VL,14Jan2020 20:30,14Jan2020 22:36
14Jan2020,Y4 000601 ,CUN,GDL,XAVRK,14Jan2020 21:01,14Jan2020 23:58
14Jan2020,Y4 000602 ,MLM,FAT,XAVLN,14Jan2020 04:13,14Jan2020 08:25
14Jan2020,Y4 000603 ,FAT,MLM,XAVLN,14Jan2020 10:05,14Jan2020 13:50
14Jan2020,Y4 000604 ,MLM,SJC,XAVLN,14Jan2020 14:43,14Jan2020 19:15
14Jan2020,Y4 000605 ,SJC,MLM,XAVLN,14Jan2020 20:45,15Jan2020 00:35
14Jan2020,Y4 000606 ,GDL,CUN,XAVRK,14Jan2020 17:34,14Jan2020 20:22
14Jan2020,Y4 000607 ,CUN,GDL,N541VL,14Jan2020 16:16,14Jan2020 19:13
14Jan2020,Y4 000608 ,MEX,LAP,XAVLU,14Jan2020 12:11,14Jan2020 14:38
14Jan2020,Y4 000609 ,LAP,MEX,XAVLU,14Jan2020 15:13,14Jan2020 17:32
14Jan2020,Y4 000610 ,MEX,TPQ,N509VL,14Jan2020 18:25,14Jan2020 20:03
14Jan2020,Y4 000611 ,TPQ,MEX,N509VL,14Jan2020 20:51,14Jan2020 22:29
14Jan2020,Y4 000612 ,MEX,SJD,XAVRC,14Jan2020 17:48,14Jan2020 20:09
14Jan2020,Y4 000614 ,MEX,CLQ,N509VL,14Jan2020 23:04,15Jan2020 00:31
14Jan2020,Y4 000616 ,MEX,AGU,N509VL,14Jan2020 14:20,14Jan2020 15:49
14Jan2020,Y4 000617 ,AGU,MEX,N509VL,14Jan2020 16:19,14Jan2020 17:50
14Jan2020,Y4 000619 ,CUN,GDL,XAVRK,14Jan2020 13:00,14Jan2020 15:57
14Jan2020,Y4 000620 ,GDL,MXL,XAVLJ,14Jan2020 11:40,14Jan2020 14:40
14Jan2020,Y4 000621 ,MXL,GDL,XAVLJ,14Jan2020 15:18,14Jan2020 18:03
14Jan2020,Y4 000622 ,GDL,MXL,XAVOZ,14Jan2020 03:51,14Jan2020 06:51
14Jan2020,Y4 000623 ,MXL,GDL,XAVOZ,14Jan2020 07:22,14Jan2020 10:07
14Jan2020,Y4 000624 ,GDL,MXL,N522VL,14Jan2020 00:21,14Jan2020 03:21
14Jan2020,Y4 000625 ,MXL,GDL,N522VL,14Jan2020 03:52,14Jan2020 06:37
14Jan2020,Y4 000626 ,GDL,CJS,N530VL,14Jan2020 12:09,14Jan2020 14:31
14Jan2020,Y4 000627 ,CJS,GDL,N530VL,14Jan2020 15:01,14Jan2020 17:15
14Jan2020,Y4 000628 ,GDL,CUN,N543VL,14Jan2020 00:07,14Jan2020 02:55
14Jan2020,Y4 000630 ,GDL,CUN,XAVLR,14Jan2020 14:10,14Jan2020 16:58
14Jan2020,Y4 000631 ,CUN,GDL,N529VL,14Jan2020 19:43,14Jan2020 22:40
14Jan2020,Y4 000632 ,GDL,CUN,N529VL,14Jan2020 16:13,14Jan2020 19:01
14Jan2020,Y4 000633 ,CUN,GDL,N508VL,14Jan2020 23:11,15Jan2020 02:08
14Jan2020,Y4 000634 ,GDL,CUN,N541VL,14Jan2020 12:51,14Jan2020 15:39
14Jan2020,Y4 000635 ,CUN,GDL,N543VL,14Jan2020 03:35,14Jan2020 06:32
14Jan2020,Y4 000638 ,BJX,CUN,N536VL,14Jan2020 19:38,14Jan2020 22:07
14Jan2020,Y4 000639 ,CUN,BJX,N536VL,14Jan2020 22:47,15Jan2020 01:27
14Jan2020,Y4 000640 ,BJX,CUN,XAVLM,14Jan2020 11:50,14Jan2020 14:19
14Jan2020,Y4 000641 ,CUN,BJX,XAVLM,14Jan2020 02:33,14Jan2020 05:13
14Jan2020,Y4 000644 ,GDL,CUL,N535VL,14Jan2020 15:40,14Jan2020 17:06
14Jan2020,Y4 000645 ,CUL,GDL,N535VL,14Jan2020 13:34,14Jan2020 15:00
14Jan2020,Y4 000646 ,GDL,MTY,XAVRH,14Jan2020 19:43,14Jan2020 21:16
14Jan2020,Y4 000647 ,MTY,GDL,XAVRH,14Jan2020 22:03,14Jan2020 23:34
14Jan2020,Y4 000662 ,OAX,LAX,N538VL,14Jan2020 16:12,14Jan2020 20:52
14Jan2020,Y4 000663 ,LAX,OAX,N538VL,14Jan2020 22:22,15Jan2020 02:22
14Jan2020,Y4 000670 ,GDL,CUL,XAVLT,14Jan2020 03:11,14Jan2020 04:37
14Jan2020,Y4 000671 ,CUL,GDL,XAVLJ,14Jan2020 01:05,14Jan2020 02:31
14Jan2020,Y4 000675 ,MTY,GDL,XAVLE,14Jan2020 14:04,14Jan2020 15:35
14Jan2020,Y4 000676 ,GDL,MTY,XAVLD,14Jan2020 11:58,14Jan2020 13:31
14Jan2020,Y4 000678 ,GDL,CUU,XAVRH,14Jan2020 14:03,14Jan2020 15:56
14Jan2020,Y4 000679 ,CUU,GDL,XAVRH,14Jan2020 16:26,14Jan2020 18:15
14Jan2020,Y4 000680 ,GDL,LAP,XAVLJ,14Jan2020 18:55,14Jan2020 20:39
14Jan2020,Y4 000681 ,LAP,GDL,XAVLJ,14Jan2020 21:19,14Jan2020 22:55
14Jan2020,Y4 000682 ,GDL,HMO,N531VL,14Jan2020 00:30,14Jan2020 02:45
14Jan2020,Y4 000683 ,HMO,GDL,N531VL,14Jan2020 03:25,14Jan2020 05:31
14Jan2020,Y4 000684 ,GDL,CEN,N523VL,14Jan2020 16:34,14Jan2020 18:18
14Jan2020,Y4 000685 ,CEN,GDL,N523VL,14Jan2020 19:02,14Jan2020 20:50
14Jan2020,Y4 000686 ,GDL,MID,N514VL,14Jan2020 16:00,14Jan2020 18:22
14Jan2020,Y4 000687 ,MID,GDL,N514VL,14Jan2020 12:55,14Jan2020 15:30
14Jan2020,Y4 000688 ,GDL,TGZ,XAVLE,14Jan2020 20:03,14Jan2020 22:07
14Jan2020,Y4 000689 ,TGZ,GDL,XAVLE,14Jan2020 22:45,15Jan2020 00:51
14Jan2020,Y4 000690 ,GDL,CUL,XAVLY,14Jan2020 13:12,14Jan2020 14:38
14Jan2020,Y4 000691 ,CUL,GDL,XAVLY,14Jan2020 15:13,14Jan2020 16:39
14Jan2020,Y4 000696 ,MEX,BJX,N539VL,14Jan2020 13:25,14Jan2020 14:51
14Jan2020,Y4 000697 ,BJX,MEX,N524VL,14Jan2020 11:25,14Jan2020 12:50
14Jan2020,Y4 000700 ,MEX,CUN,XAVLZ,14Jan2020 20:15,14Jan2020 22:33
14Jan2020,Y4 000701 ,CUN,MEX,XAVLR,14Jan2020 17:40,14Jan2020 20:14
14Jan2020,Y4 000705 ,CUN,MEX,XAVLZ,14Jan2020 23:18,15Jan2020 01:52
14Jan2020,Y4 000706 ,MEX,CUN,N525VL,14Jan2020 23:01,15Jan2020 01:19
14Jan2020,Y4 000707 ,CUN,MEX,XAVLV,14Jan2020 03:06,14Jan2020 05:40
14Jan2020,Y4 000709 ,CUN,MEX,XAVLV,14Jan2020 15:29,14Jan2020 18:03
14Jan2020,Y4 000710 ,MEX,CUN,XAVRK,14Jan2020 00:54,14Jan2020 03:12
14Jan2020,Y4 000711 ,CUN,MEX,N537VL,14Jan2020 01:08,14Jan2020 03:42
14Jan2020,Y4 000712 ,MEX,CUN,XAVRB,14Jan2020 17:51,14Jan2020 20:09
14Jan2020,Y4 000713 ,CUN,MEX,XAVRB,14Jan2020 20:49,14Jan2020 23:23
14Jan2020,Y4 000714 ,MEX,CUN,XAVLV,14Jan2020 12:31,14Jan2020 14:49
14Jan2020,Y4 000715 ,CUN,MEX,XAVLO,14Jan2020 01:59,14Jan2020 04:33
14Jan2020,Y4 000716 ,MEX,CUN,N522VL,14Jan2020 14:45,14Jan2020 17:03
14Jan2020,Y4 000718 ,MEX,CUN,N542VL,14Jan2020 22:10,15Jan2020 00:28
14Jan2020,Y4 000720 ,MEX,GDL,N513VL,14Jan2020 20:27,14Jan2020 21:55
14Jan2020,Y4 000721 ,GDL,MEX,N523VL,14Jan2020 22:25,14Jan2020 23:56
14Jan2020,Y4 000722 ,MEX,CUN,XAVLV,14Jan2020 00:08,14Jan2020 02:26
14Jan2020,Y4 000723 ,CUN,MEX,N513VL,14Jan2020 13:01,14Jan2020 15:35
14Jan2020,Y4 000724 ,MEX,CUU,XAVRC,14Jan2020 11:40,14Jan2020 14:06
14Jan2020,Y4 000725 ,CUU,MEX,XAVRC,14Jan2020 14:41,14Jan2020 17:03
14Jan2020,Y4 000726 ,MEX,CUU,XAVRC,14Jan2020 01:04,14Jan2020 03:30
